playerID,Name,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,HBP
jennihu01,Hughie Jennings,1894,128,501,134,168,28,16,4,109.0,37,0.0,27.0
nichoki01,Kid Nichols,1894,51,170,39,50,11,2,0,34.0,16,0.0,1.0
wallabo01,Bobby Wallace,1894,4,13,0,2,1,0,0,1.0,0,0.0,0.0
keelewi01,Willie Keeler,1894,129,590,165,219,27,22,5,94.0,40,0.0,18.0
clarkjo01,John Clarkson,1894,22,55,8,11,0,0,1,7.0,6,0.0,0.0
ansonca01,Cap Anson,1894,84,343,85,133,29,4,5,100.0,41,0.0,3.0
delahed01,Ed Delahanty,1894,116,494,148,200,39,19,4,133.0,61,0.0,7.0
broutda01,Dan Brouthers,1894,123,525,137,182,39,23,9,128.0,67,0.0,5.0
mccarto01,Tommy McCarthy,1894,127,539,118,188,21,8,13,126.0,59,0.0,6.0
connoro01,Roger Connor,1894,99,380,83,122,28,25,7,79.0,51,0.0,6.0
mcphebi01,Bid McPhee,1894,128,483,113,151,21,10,5,93.0,91,0.0,5.0
davisge01,George Davis,1894,124,486,125,171,27,19,9,93.0,67,0.0,4.0
rusieam01,Amos Rusie,1894,56,186,20,52,5,4,3,26.0,5,0.0,1.0
kellejo01,Joe Kelley,1894,129,507,165,199,48,20,6,111.0,107,0.0,5.0
griffcl01,Clark Griffith,1894,46,142,27,33,5,4,0,15.0,23,0.0,0.0
thompsa01,Sam Thompson,1894,102,451,114,187,32,28,13,149.0,42,0.0,1.0
connoro01,Roger Connor,1894,22,82,10,24,7,0,1,14.0,8,0.0,1.0
thompsa01,Sam Thompson,1895,119,538,131,211,45,21,18,165.0,31,0.0,5.0
jennihu01,Hughie Jennings,1895,131,529,159,204,41,7,4,125.0,24,0.0,32.0
nichoki01,Kid Nichols,1895,49,161,23,37,3,2,0,18.0,14,0.0,0.0
griffcl01,Clark Griffith,1895,43,144,20,46,3,0,1,27.0,16,0.0,1.0
mccarto01,Tommy McCarthy,1895,117,452,90,131,13,2,2,73.0,72,0.0,3.0
becklja01,Jake Beckley,1895,130,534,104,175,31,19,5,111.0,24,0.0,21.0
delahed01,Ed Delahanty,1895,116,480,149,194,49,10,11,106.0,86,0.0,6.0
mcphebi01,Bid McPhee,1895,115,432,107,129,24,12,1,75.0,73,0.0,8.0
duffyhu01,Hugh Duffy,1895,131,533,112,188,30,6,9,100.0,65,0.0,4.0
wallabo01,Bobby Wallace,1895,30,98,16,21,2,3,0,10.0,6,0.0,2.0
burkeje01,Jesse Burkett,1895,132,555,153,225,22,13,5,83.0,74,0.0,8.0
ewingbu01,Buck Ewing,1895,105,434,90,138,24,13,5,94.0,30,0.0,1.0
kellejo01,Joe Kelley,1895,131,518,148,189,26,19,10,134.0,77,0.0,10.0
youngcy01,Cy Young,1895,47,140,20,30,5,2,0,13.0,11,0.0,1.0
ansonca01,Cap Anson,1895,122,474,87,159,23,6,2,91.0,55,0.0,3.0
broutda01,Dan Brouthers,1895,5,23,2,6,2,0,0,5.0,1,0.0,0.0
clarkfr01,Fred Clarke,1895,132,550,96,191,21,5,4,82.0,34,0.0,10.0
rusieam01,Amos Rusie,1895,53,179,14,44,3,1,1,19.0,0,0.0,0.0
broutda01,Dan Brouthers,1895,24,97,13,30,10,1,2,15.0,11,0.0,0.0
keelewi01,Willie Keeler,1895,131,565,162,213,24,15,4,78.0,37,0.0,14.0
hamilbi01,Billy Hamilton,1895,123,517,166,201,22,6,7,74.0,96,0.0,7.0
colliji01,Jimmy Collins,1895,11,38,10,8,3,0,1,8.0,4,0.0,1.0
connoro01,Roger Connor,1895,104,401,78,131,29,9,8,78.0,63,0.0,2.0
colliji01,Jimmy Collins,1895,96,373,65,104,17,5,6,49.0,33,0.0,9.0
davisge01,George Davis,1895,110,430,108,146,36,9,5,101.0,55,0.0,2.0
kellejo01,Joe Kelley,1896,131,519,148,189,31,19,8,100.0,91,0.0,12.0
becklja01,Jake Beckley,1896,59,217,44,55,7,5,3,32.0,22,0.0,10.0
nichoki01,Kid Nichols,1896,51,147,27,28,3,3,1,24.0,12,0.0,1.0
davisge01,George Davis,1896,124,494,98,158,25,12,5,99.0,50,0.0,4.0
hamilbi01,Billy Hamilton,1896,131,524,153,192,24,10,3,55.0,110,0.0,2.0
ansonca01,Cap Anson,1896,108,402,72,133,18,2,2,90.0,49,0.0,3.0
griffcl01,Clark Griffith,1896,38,135,22,36,5,2,1,16.0,9,0.0,0.0
connoro01,Roger Connor,1896,126,483,71,137,21,9,11,72.0,52,0.0,2.0
jennihu01,Hughie Jennings,1896,130,521,125,209,27,9,0,121.0,19,0.0,51.0
duffyhu01,Hugh Duffy,1896,131,527,97,158,16,8,5,113.0,52,0.0,2.0
mccarto01,Tommy McCarthy,1896,104,377,62,94,8,4,3,47.0,34,0.0,3.0
becklja01,Jake Beckley,1896,46,182,37,55,8,4,6,38.0,9,0.0,5.0
thompsa01,Sam Thompson,1896,119,517,103,154,28,7,12,100.0,28,0.0,6.0
keelewi01,Willie Keeler,1896,126,544,153,210,22,13,4,82.0,37,0.0,7.0
delahed01,Ed Delahanty,1896,123,499,131,198,44,17,13,126.0,62,0.0,9.0
burkeje01,Jesse Burkett,1896,133,586,160,240,27,16,6,72.0,49,0.0,7.0
lajoina01,Nap Lajoie,1896,39,175,36,57,12,7,4,42.0,1,0.0,0.0
wallabo01,Bobby Wallace,1896,45,149,19,35,6,3,1,17.0,11,0.0,0.0
clarkfr01,Fred Clarke,1896,131,517,96,168,15,18,9,79.0,43,0.0,14.0
broutda01,Dan Brouthers,1896,57,218,42,75,13,3,1,41.0,44,0.0,4.0
youngcy01,Cy Young,1896,53,180,31,52,11,3,3,28.0,4,0.0,0.0
mcphebi01,Bid McPhee,1896,117,433,81,132,18,7,1,87.0,51,0.0,10.0
colliji01,Jimmy Collins,1896,84,304,48,90,10,9,1,46.0,30,0.0,8.0
ewingbu01,Buck Ewing,1896,69,263,41,73,14,4,1,38.0,29,0.0,0.0
mcphebi01,Bid McPhee,1897,81,282,45,85,13,7,1,39.0,35,0.0,4.0
becklja01,Jake Beckley,1897,97,365,76,126,17,9,7,76.0,18,0.0,12.0
wadderu01,Rube Waddell,1897,2,6,0,0,0,0,0,0.0,0,0.0,0.0
kellejo01,Joe Kelley,1897,131,505,113,183,31,9,5,118.0,70,0.0,7.0
delahed01,Ed Delahanty,1897,129,530,109,200,40,15,5,96.0,60,0.0,3.0
griffcl01,Clark Griffith,1897,46,162,27,38,8,4,0,21.0,18,0.0,0.0
clarkfr01,Fred Clarke,1897,130,526,122,205,30,13,6,67.0,45,0.0,25.0
thompsa01,Sam Thompson,1897,3,13,2,3,0,1,0,3.0,1,0.0,0.0
davisge01,George Davis,1897,131,521,112,184,31,10,10,135.0,43,0.0,7.0
jennihu01,Hughie Jennings,1897,117,439,133,156,26,9,2,79.0,42,0.0,46.0
connoro01,Roger Connor,1897,22,83,13,19,3,1,1,12.0,13,0.0,0.0
keelewi01,Willie Keeler,1897,129,564,145,239,27,19,0,74.0,35,0.0,7.0
colliji01,Jimmy Collins,1897,134,529,103,183,28,13,6,132.0,41,0.0,7.0
becklja01,Jake Beckley,1897,17,68,8,17,2,3,1,11.0,2,0.0,3.0
burkeje01,Jesse Burkett,1897,127,517,129,198,28,7,2,60.0,76,0.0,7.0
ewingbu01,Buck Ewing,1897,1,1,0,0,0,0,0,0.0,0,0.0,1.0
hamilbi01,Billy Hamilton,1897,127,507,152,174,17,5,3,61.0,105,0.0,6.0
duffyhu01,Hugh Duffy,1897,134,550,130,187,25,10,11,129.0,52,0.0,6.0
rusieam01,Amos Rusie,1897,40,144,25,40,1,3,0,22.0,3,0.0,1.0
youngcy01,Cy Young,1897,48,153,14,34,4,3,0,19.0,2,0.0,1.0
wallabo01,Bobby Wallace,1897,130,516,99,173,33,21,4,112.0,48,0.0,2.0
nichoki01,Kid Nichols,1897,46,147,20,39,5,0,3,28.0,7,0.0,4.0
wagneho01,Honus Wagner,1897,62,242,38,81,18,4,2,39.0,15,0.0,1.0
ansonca01,Cap Anson,1897,114,424,67,121,17,3,3,75.0,60,0.0,4.0
lajoina01,Nap Lajoie,1897,127,545,107,197,40,23,9,127.0,15,0.0,12.0
bresnro01,Roger Bresnahan,1897,6,16,1,6,0,0,0,3.0,1,0.0,0.0
chancfr01,Frank Chance,1898,53,147,32,41,4,3,1,14.0,7,0.0,6.0
keelewi01,Willie Keeler,1898,129,561,126,216,7,2,1,44.0,31,0.0,3.0
nichoki01,Kid Nichols,1898,51,158,26,38,3,3,2,23.0,4,0.0,2.0
davisge01,George Davis,1898,121,486,80,149,20,5,2,86.0,32,0.0,1.0
duffyhu01,Hugh Duffy,1898,152,568,97,169,13,3,8,108.0,59,0.0,1.0
clarkfr01,Fred Clarke,1898,149,599,116,184,23,12,3,47.0,48,0.0,15.0
kellejo01,Joe Kelley,1898,124,464,71,149,18,15,2,110.0,56,0.0,3.0
thompsa01,Sam Thompson,1898,14,63,14,22,5,3,1,15.0,4,0.0,0.0
colliji01,Jimmy Collins,1898,152,597,107,196,35,5,15,111.0,40,0.0,7.0
delahed01,Ed Delahanty,1898,144,548,115,183,36,9,4,92.0,77,0.0,11.0
wagneho01,Honus Wagner,1898,151,588,80,176,29,3,10,105.0,31,0.0,6.0
mcphebi01,Bid McPhee,1898,133,486,72,121,26,9,1,60.0,66,0.0,2.0
jennihu01,Hughie Jennings,1898,143,534,135,175,25,11,1,87.0,78,0.0,46.0
burkeje01,Jesse Burkett,1898,150,624,114,213,18,9,0,42.0,69,0.0,9.0
willivi01,Vic Willis,1898,41,117,9,17,0,0,0,6.0,11,0.0,2.0
lajoina01,Nap Lajoie,1898,147,608,113,197,43,11,6,127.0,21,0.0,7.0
griffcl01,Clark Griffith,1898,38,122,15,20,2,3,0,15.0,13,0.0,0.0
youngcy01,Cy Young,1898,47,154,20,39,4,1,2,13.0,8,0.0,2.0
rusieam01,Amos Rusie,1898,41,138,23,29,2,4,0,8.0,1,0.0,0.0
wallabo01,Bobby Wallace,1898,154,593,81,160,25,13,3,99.0,63,0.0,4.0
hamilbi01,Billy Hamilton,1898,110,417,110,154,16,5,3,50.0,87,0.0,2.0
becklja01,Jake Beckley,1898,118,459,86,135,20,12,4,72.0,28,0.0,10.0
flickel01,Elmer Flick,1898,134,453,84,137,16,13,8,81.0,86,0.0,15.0
clarkfr01,Fred Clarke,1899,149,606,122,206,23,9,5,70.0,49,0.0,16.0
jennihu01,Hughie Jennings,1899,2,8,2,3,0,2,0,2.0,0,0.0,0.0
jennihu01,Hughie Jennings,1899,16,41,7,7,0,2,0,6.0,9,0.0,2.0
chesbja01,Jack Chesbro,1899,19,58,3,9,0,0,0,3.0,3,0.0,0.0
chancfr01,Frank Chance,1899,64,192,37,55,6,2,1,22.0,15,0.0,4.0
youngcy01,Cy Young,1899,44,148,22,32,5,3,1,18.0,2,0.0,0.0
wagneho01,Honus Wagner,1899,148,575,100,196,45,13,7,114.0,40,0.0,11.0
lajoina01,Nap Lajoie,1899,77,312,70,118,19,9,6,70.0,12,0.0,10.0
flickel01,Elmer Flick,1899,127,485,98,166,22,11,2,98.0,42,0.0,11.0
willivi01,Vic Willis,1899,41,134,14,29,3,0,0,16.0,4,0.0,1.0
hamilbi01,Billy Hamilton,1899,84,297,63,92,7,1,1,33.0,72,0.0,1.0
wadderu01,Rube Waddell,1899,10,34,2,8,2,0,0,3.0,0,0.0,0.0
jennihu01,Hughie Jennings,1899,51,175,35,57,3,8,0,34.0,13,0.0,17.0
becklja01,Jake Beckley,1899,135,517,87,172,27,16,3,99.0,40,0.0,10.0
nichoki01,Kid Nichols,1899,42,136,13,26,3,0,1,12.0,6,0.0,0.0
mcginjo01,Joe McGinnity,1899,50,145,21,28,0,0,0,10.0,5,0.0,2.0
delahed01,Ed Delahanty,1899,146,581,135,238,55,9,9,137.0,55,0.0,4.0
burkeje01,Jesse Burkett,1899,141,558,116,221,21,8,7,71.0,67,0.0,2.0
davisge01,George Davis,1899,109,419,69,141,22,5,1,59.0,38,0.0,2.0
colliji01,Jimmy Collins,1899,151,599,98,166,28,11,5,92.0,40,0.0,12.0
crawfsa01,Sam Crawford,1899,31,127,25,39,3,7,1,20.0,2,0.0,0.0
keelewi01,Willie Keeler,1899,141,570,140,216,12,13,1,61.0,37,0.0,9.0
griffcl01,Clark Griffith,1899,39,120,15,31,5,0,0,14.0,14,0.0,2.0
mcphebi01,Bid McPhee,1899,112,377,60,105,17,7,1,65.0,40,0.0,7.0
duffyhu01,Hugh Duffy,1899,147,588,103,164,29,7,5,102.0,39,0.0,3.0
wallabo01,Bobby Wallace,1899,151,577,91,170,28,14,12,108.0,54,0.0,2.0
kellejo01,Joe Kelley,1899,143,538,108,175,21,14,6,93.0,70,0.0,7.0
kellejo01,Joe Kelley,1900,121,454,90,145,23,17,6,91.0,53,0.0,6.0
nichoki01,Kid Nichols,1900,29,90,14,18,0,0,1,7.0,7,0.0,0.0
lajoina01,Nap Lajoie,1900,102,451,95,152,33,12,7,92.0,10,0.0,8.0
chancfr01,Frank Chance,1900,56,149,26,44,9,3,0,13.0,15,0.0,15.0
keelewi01,Willie Keeler,1900,136,563,106,204,13,12,4,68.0,30,0.0,7.0
wadderu01,Rube Waddell,1900,30,81,6,14,2,3,0,9.0,0,0.0,1.0
colliji01,Jimmy Collins,1900,142,586,104,178,25,5,6,95.0,34,0.0,10.0
hamilbi01,Billy Hamilton,1900,136,520,103,173,20,5,1,47.0,107,0.0,3.0
chesbja01,Jack Chesbro,1900,32,85,10,15,4,1,0,9.0,6,0.0,0.0
mathech01,Christy Mathewson,1900,6,11,1,2,2,0,0,1.0,1,0.0,0.0
flickel01,Elmer Flick,1900,138,545,106,200,32,16,11,110.0,56,0.0,16.0
bresnro01,Roger Bresnahan,1900,2,2,0,0,0,0,0,0.0,0,0.0,0.0
duffyhu01,Hugh Duffy,1900,55,181,27,55,5,4,2,31.0,16,0.0,0.0
davisge01,George Davis,1900,114,426,69,136,20,4,3,61.0,35,0.0,4.0
mcginjo01,Joe McGinnity,1900,46,145,18,28,4,1,0,16.0,1,0.0,0.0
delahed01,Ed Delahanty,1900,131,539,82,174,32,10,2,109.0,41,0.0,7.0
wagneho01,Honus Wagner,1900,135,527,107,201,45,22,4,100.0,41,0.0,8.0
jennihu01,Hughie Jennings,1900,115,441,61,120,18,6,1,69.0,31,0.0,20.0
becklja01,Jake Beckley,1900,141,558,98,190,26,10,2,94.0,40,0.0,4.0
willivi01,Vic Willis,1900,32,88,8,12,2,1,0,11.0,3,0.0,1.0
griffcl01,Clark Griffith,1900,30,95,16,24,4,1,1,7.0,8,0.0,0.0
crawfsa01,Sam Crawford,1900,101,389,68,101,15,15,7,59.0,28,0.0,3.0
wallabo01,Bobby Wallace,1900,126,485,70,130,25,9,4,70.0,40,0.0,3.0
burkeje01,Jesse Burkett,1900,141,559,88,203,11,15,7,68.0,62,0.0,3.0
clarkfr01,Fred Clarke,1900,106,399,84,110,15,12,3,32.0,51,0.0,7.0
youngcy01,Cy Young,1900,41,124,13,22,5,1,1,13.0,3,0.0,2.0
hamilbi01,Billy Hamilton,1901,102,348,71,100,11,2,3,38.0,64,0.0,4.0
crawfsa01,Sam Crawford,1901,131,515,91,170,20,16,16,104.0,37,0.0,3.0
delahed01,Ed Delahanty,1901,139,542,106,192,38,16,8,108.0,65,0.0,4.0
chancfr01,Frank Chance,1901,69,241,38,67,12,4,0,36.0,29,0.0,9.0
becklja01,Jake Beckley,1901,140,580,78,178,36,13,3,79.0,28,0.0,7.0
wallabo01,Bobby Wallace,1901,134,550,69,178,34,15,2,91.0,20,0.0,3.0
griffcl01,Clark Griffith,1901,35,89,21,27,3,1,2,14.0,23,0.0,0.0
youngcy01,Cy Young,1901,45,153,20,32,2,5,0,17.0,6,0.0,1.0
flickel01,Elmer Flick,1901,138,540,112,180,32,17,8,88.0,52,0.0,7.0
chesbja01,Jack Chesbro,1901,36,116,9,25,5,1,1,8.0,3,0.0,1.0
wadderu01,Rube Waddell,1901,2,3,0,0,0,0,0,0.0,0,0.0,0.0
duffyhu01,Hugh Duffy,1901,79,285,40,86,15,9,2,45.0,16,0.0,1.0
rusieam01,Amos Rusie,1901,3,8,0,1,0,0,0,1.0,0,0.0,1.0
mathech01,Christy Mathewson,1901,42,130,10,28,0,1,0,7.0,2,0.0,0.0
wadderu01,Rube Waddell,1901,30,98,16,25,3,3,2,14.0,2,0.0,0.0
willivi01,Vic Willis,1901,38,107,8,20,1,1,1,8.0,7,0.0,1.0
jennihu01,Hughie Jennings,1901,82,302,38,79,21,2,1,39.0,25,0.0,12.0
clarkfr01,Fred Clarke,1901,129,527,118,171,24,15,6,60.0,51,0.0,10.0
davisge01,George Davis,1901,130,491,69,148,26,7,7,65.0,40,0.0,2.0
colliji01,Jimmy Collins,1901,138,564,108,187,42,16,6,94.0,34,0.0,5.0
planked01,Eddie Plank,1901,33,99,10,18,0,0,0,3.0,5,0.0,5.0
lajoina01,Nap Lajoie,1901,131,544,145,232,48,14,14,125.0,24,0.0,13.0
bresnro01,Roger Bresnahan,1901,86,295,40,79,9,9,1,32.0,23,0.0,1.0
burkeje01,Jesse Burkett,1901,142,601,142,226,20,15,10,75.0,59,0.0,10.0
mcginjo01,Joe McGinnity,1901,48,148,12,31,2,1,0,6.0,4,0.0,1.0
keelewi01,Willie Keeler,1901,136,595,123,202,18,12,2,43.0,21,0.0,7.0
nichoki01,Kid Nichols,1901,55,163,16,46,8,7,4,28.0,8,0.0,0.0
wagneho01,Honus Wagner,1901,140,549,101,194,37,11,6,126.0,53,0.0,7.0
kellejo01,Joe Kelley,1901,120,492,77,151,22,12,4,65.0,40,0.0,3.0
griffcl01,Clark Griffith,1902,35,92,11,20,3,0,0,8.0,7,0.0,0.0
mcginjo01,Joe McGinnity,1902,27,87,10,25,2,4,0,8.0,2,0.0,0.0
youngcy01,Cy Young,1902,45,148,17,34,4,1,1,12.0,5,0.0,0.0
crawfsa01,Sam Crawford,1902,140,555,92,185,18,22,3,78.0,47,0.0,1.0
planked01,Eddie Plank,1902,36,120,15,35,6,1,0,16.0,3,0.0,1.0
burkeje01,Jesse Burkett,1902,138,553,97,169,29,9,5,52.0,71,0.0,5.0
colliji01,Jimmy Collins,1902,108,429,71,138,21,10,6,61.0,24,0.0,2.0
delahed01,Ed Delahanty,1902,123,473,103,178,43,14,10,93.0,62,0.0,4.0
becklja01,Jake Beckley,1902,129,531,82,175,23,7,5,69.0,34,0.0,6.0
wallabo01,Bobby Wallace,1902,133,494,71,141,32,9,1,63.0,45,0.0,4.0
davisge01,George Davis,1902,132,485,76,145,27,7,3,93.0,65,0.0,4.0
clarkfr01,Fred Clarke,1902,113,459,103,145,27,14,2,53.0,51,0.0,14.0
jennihu01,Hughie Jennings,1902,78,290,32,79,13,4,1,32.0,14,0.0,11.0
mcginjo01,Joe McGinnity,1902,25,66,3,8,0,0,0,3.0,0,0.0,0.0
kellejo01,Joe Kelley,1902,40,156,24,50,9,2,1,12.0,15,0.0,0.0
willivi01,Vic Willis,1902,52,150,10,23,0,0,0,7.0,9,0.0,1.0
eversjo01,Johnny Evers,1902,26,90,7,20,0,0,0,2.0,3,0.0,2.0
chesbja01,Jack Chesbro,1902,35,112,11,20,3,1,0,8.0,3,0.0,0.0
bresnro01,Roger Bresnahan,1902,65,235,30,64,8,6,4,34.0,21,0.0,2.0
wadderu01,Rube Waddell,1902,34,112,8,32,6,2,1,18.0,4,0.0,0.0
flickel01,Elmer Flick,1902,110,424,70,126,19,11,2,61.0,47,0.0,3.0
wagneho01,Honus Wagner,1902,136,534,105,176,30,16,3,91.0,43,0.0,14.0
kellejo01,Joe Kelley,1902,60,222,50,69,17,7,1,34.0,34,0.0,1.0
tinkejo01,Joe Tinker,1902,133,501,55,132,19,5,2,55.0,26,0.0,0.0
bresnro01,Roger Bresnahan,1902,51,178,16,51,9,3,1,22.0,16,0.0,2.0
jossad01,Addie Joss,1902,33,103,8,12,3,1,0,10.0,5,0.0,0.0
mathech01,Christy Mathewson,1902,43,130,10,26,3,0,2,12.0,6,0.0,2.0
chancfr01,Frank Chance,1902,76,242,40,70,9,4,1,31.0,37,0.0,8.0
keelewi01,Willie Keeler,1902,133,559,86,186,20,5,0,38.0,21,0.0,7.0
lajoina01,Nap Lajoie,1902,86,348,81,132,35,5,7,64.0,19,0.0,6.0
lajoina01,Nap Lajoie,1902,1,4,0,1,0,0,0,1.0,0,0.0,0.0
flickel01,Elmer Flick,1902,11,37,15,11,2,1,0,3.0,6,0.0,3.0
bendech01,Chief Bender,1903,43,120,10,22,4,1,0,8.0,3,0.0,2.0
willivi01,Vic Willis,1903,39,128,9,24,3,0,0,8.0,5,0.0,0.0
youngcy01,Cy Young,1903,41,137,21,44,6,3,1,14.0,4,0.0,0.0
bresnro01,Roger Bresnahan,1903,113,406,87,142,30,8,4,55.0,61,0.0,7.0
brownmo01,Mordecai Brown,1903,26,77,4,15,2,1,0,6.0,1,0.0,1.0
crawfsa01,Sam Crawford,1903,137,550,88,184,23,25,4,89.0,25,0.0,2.0
flickel01,Elmer Flick,1903,140,523,81,155,23,16,2,51.0,51,0.0,8.0
burkeje01,Jesse Burkett,1903,132,515,73,151,20,7,3,40.0,52,0.0,3.0
colliji01,Jimmy Collins,1903,130,540,88,160,33,17,5,72.0,24,0.0,2.0
griffcl01,Clark Griffith,1903,25,69,5,11,4,0,1,7.0,11,0.0,1.0
jennihu01,Hughie Jennings,1903,6,17,2,4,0,0,0,1.0,1,0.0,1.0
becklja01,Jake Beckley,1903,120,459,85,150,29,10,2,81.0,42,0.0,1.0
wallabo01,Bobby Wallace,1903,135,511,63,136,21,7,1,54.0,28,0.0,4.0
wagneho01,Honus Wagner,1903,129,512,97,182,30,19,5,101.0,44,0.0,7.0
chesbja01,Jack Chesbro,1903,40,124,8,23,4,0,2,9.0,2,0.0,0.0
clarkfr01,Fred Clarke,1903,104,427,88,150,32,15,5,70.0,41,0.0,5.0
mcginjo01,Joe McGinnity,1903,55,165,12,34,1,0,0,11.0,4,0.0,2.0
eversjo01,Johnny Evers,1903,124,464,70,136,27,7,0,52.0,19,0.0,3.0
tinkejo01,Joe Tinker,1903,124,460,67,134,21,7,2,70.0,37,0.0,1.0
mathech01,Christy Mathewson,1903,45,124,13,28,3,0,1,20.0,8,0.0,1.0
lajoina01,Nap Lajoie,1903,125,485,90,167,41,11,7,93.0,24,0.0,3.0
chancfr01,Frank Chance,1903,125,441,83,144,24,10,2,81.0,78,0.0,10.0
planked01,Eddie Plank,1903,45,134,18,25,5,1,1,8.0,0,0.0,2.0
keelewi01,Willie Keeler,1903,132,512,95,160,14,7,0,32.0,32,0.0,13.0
kellejo01,Joe Kelley,1903,105,383,85,121,22,4,3,45.0,51,0.0,4.0
jossad01,Addie Joss,1903,34,114,8,22,5,1,0,6.0,1,0.0,0.0
davisge01,George Davis,1903,4,15,2,4,0,0,0,1.0,1,0.0,0.0
delahed01,Ed Delahanty,1903,42,156,22,52,11,1,1,21.0,12,0.0,2.0
wadderu01,Rube Waddell,1903,39,115,4,14,2,0,0,6.0,3,0.0,1.0
kellejo01,Joe Kelley,1904,123,449,75,126,21,13,0,63.0,49,0.0,6.0
jossad01,Addie Joss,1904,28,76,3,10,0,1,0,3.0,1,0.0,0.0
wagneho01,Honus Wagner,1904,132,490,97,171,44,14,4,75.0,59,0.0,4.0
griffcl01,Clark Griffith,1904,16,42,2,6,2,0,0,1.0,4,0.0,0.0
wallabo01,Bobby Wallace,1904,139,541,57,149,29,4,2,69.0,42,0.0,2.0
tinkejo01,Joe Tinker,1904,141,488,55,108,12,13,3,41.0,29,0.0,2.0
keelewi01,Willie Keeler,1904,143,543,78,186,14,8,2,40.0,35,0.0,7.0
eversjo01,Johnny Evers,1904,152,532,49,141,14,7,0,47.0,28,0.0,4.0
bendech01,Chief Bender,1904,31,79,8,18,3,2,0,5.0,5,0.0,1.0
becklja01,Jake Beckley,1904,142,551,72,179,22,9,1,67.0,35,0.0,9.0
nichoki01,Kid Nichols,1904,36,109,7,17,1,2,0,5.0,7,0.0,1.0
wadderu01,Rube Waddell,1904,46,139,6,17,3,0,0,6.0,6,0.0,1.0
colliji01,Jimmy Collins,1904,156,631,85,171,33,13,3,67.0,27,0.0,5.0
mathech01,Christy Mathewson,1904,48,133,15,30,5,3,0,17.0,9,0.0,1.0
orourji01,Jim O'Rourke,1904,1,4,1,1,0,0,0,0.0,0,0.0,0.0
burkeje01,Jesse Burkett,1904,147,575,72,156,15,10,2,27.0,78,0.0,5.0
bresnro01,Roger Bresnahan,1904,109,402,81,114,22,7,5,33.0,58,0.0,5.0
youngcy01,Cy Young,1904,43,148,14,33,3,3,1,10.0,0,0.0,0.0
chancfr01,Frank Chance,1904,124,451,89,140,16,10,6,49.0,36,0.0,16.0
lajoina01,Nap Lajoie,1904,140,553,92,208,49,15,5,102.0,27,0.0,8.0
chesbja01,Jack Chesbro,1904,56,174,17,41,9,3,1,17.0,4,0.0,0.0
clarkfr01,Fred Clarke,1904,72,278,51,85,7,11,0,25.0,22,0.0,5.0
mcginjo01,Joe McGinnity,1904,51,142,10,25,4,2,0,7.0,2,0.0,1.0
willivi01,Vic Willis,1904,52,148,9,27,3,0,0,8.0,14,0.0,1.0
crawfsa01,Sam Crawford,1904,150,562,49,143,22,16,2,73.0,44,0.0,0.0
flickel01,Elmer Flick,1904,150,579,97,177,31,17,6,56.0,51,0.0,9.0
davisge01,George Davis,1904,152,563,75,142,27,15,1,69.0,43,0.0,5.0
brownmo01,Mordecai Brown,1904,31,89,8,19,3,1,0,8.0,2,0.0,0.0
broutda01,Dan Brouthers,1904,2,5,0,0,0,0,0,0.0,0,0.0,0.0
walshed01,Ed Walsh,1904,18,41,5,9,1,1,1,4.0,3,0.0,0.0
duffyhu01,Hugh Duffy,1904,18,46,10,13,1,1,0,5.0,13,0.0,0.0
planked01,Eddie Plank,1904,46,129,9,31,2,1,0,11.0,4,0.0,2.0
lajoina01,Nap Lajoie,1905,65,249,29,82,12,2,2,41.0,17,0.0,2.0
keelewi01,Willie Keeler,1905,149,560,81,169,14,4,4,38.0,43,0.0,5.0
chesbja01,Jack Chesbro,1905,41,112,6,21,6,3,0,10.0,2,0.0,0.0
tinkejo01,Joe Tinker,1905,149,547,70,135,18,8,2,66.0,34,0.0,1.0
jossad01,Addie Joss,1905,35,97,6,13,2,1,0,3.0,13,0.0,0.0
wallabo01,Bobby Wallace,1905,156,587,67,159,25,9,1,59.0,45,0.0,1.0
walshed01,Ed Walsh,1905,29,58,5,9,2,0,0,2.0,4,0.0,1.0
burkeje01,Jesse Burkett,1905,148,573,78,147,12,13,4,47.0,67,0.0,4.0
wadderu01,Rube Waddell,1905,46,116,4,20,3,1,0,10.0,4,0.0,0.0
wagneho01,Honus Wagner,1905,147,548,114,199,32,14,6,101.0,54,0.0,7.0
mathech01,Christy Mathewson,1905,44,127,13,30,5,0,2,16.0,10,0.0,3.0
mcginjo01,Joe McGinnity,1905,46,120,11,28,6,1,0,11.0,7,0.0,0.0
brownmo01,Mordecai Brown,1905,31,93,6,13,1,1,1,3.0,4,0.0,0.0
colliji01,Jimmy Collins,1905,131,508,66,140,26,5,4,65.0,37,0.0,4.0
youngcy01,Cy Young,1905,38,120,8,18,2,1,2,10.0,4,0.0,0.0
nichoki01,Kid Nichols,1905,17,53,3,10,1,0,0,2.0,2,0.0,0.0
cobbty01,Ty Cobb,1905,41,150,19,36,6,0,1,15.0,10,0.0,0.0
willivi01,Vic Willis,1905,43,131,12,20,4,0,0,4.0,3,0.0,0.0
eversjo01,Johnny Evers,1905,99,340,44,94,11,2,1,37.0,27,0.0,2.0
bendech01,Chief Bender,1905,38,92,11,20,3,2,0,14.0,3,0.0,0.0
